 NF , LCD , NucleusArea , CellArea , percentProtrusion , protrusion_extent ,NucIntegratedH,logNucbyRing488 (Yap)
0.965909,52.521,473,1625,0,0,90253.603,0.0324904
0.808917,43.6681,494,1285,0,0,67828.67,0.124344
0.953586,38.2409,349,2463,7.26756,0.149038,32673.2055,0.160509
0.97,78.7402,363,836,0,0,78811.293,-0.0534369
1,70.1262,412,658,0,0,84710.084,-0.0221027
0.98324,76.8049,361,1592,0,0,87909.998,-0.0739071
1,62.6959,335,1577,0,0,61480.205,0.0294118
1,116.822,305,774,0,0,88285.91,-0.039562
1,61.2745,486,1339,0,0,86890.968,0.0105432
0.810976,46.9704,338,1699,4.06121,0.0844156,67548.286,0.0699549
0.717742,56.0852,289,1321,0,0.0241935,56480.426,0.13207
0.831395,57.3066,455,1660,0,0,75263.37,-0.0611346
0.854651,61.1247,330,1619,0,0.0294118,52132.08,0.029994
0.802326,50.5561,444,2053,4.82221,0.130435,80216.148,0.0231582
0.791304,97.7517,397,732,0,0,80391.309,-0.0630205
0.857143,58.4112,455,1396,0,0,50669.255,-0.0226159
1,74.2942,462,1523,0,0,92350.104,-0.0488918
0.949153,73.6377,431,2466,0,0,77323.555,-0.0835392
0.877419,52.356,427,1641,3.71725,0.106667,74654.118,0.0517108
0.955696,59.7015,487,1786,0,0.0189873,98939.407,0.0697799
0.760563,88.968,146,1260,13.3333,0.25,56700.414,0.0374489
1,102.669,309,522,0,0,92323.329,0.198112
1,68.918,404,601,0,0,98390.564,-0.0504338
1,71.4796,431,1215,0,0,93298.57,0.0199599
0.850575,57.5705,423,1517,0,0,62537.589,0.0834767
0.509901,33.9443,440,1542,5.05837,0.188776,96165.96,0.164573
1,58.4112,385,1121,0,0,102525.115,-0.0142627
0.943503,38.6698,405,2226,0,0.0511364,53895.78,0.137658
0.809278,51.9751,536,1539,0,0,144330.864,-0.106178
0.902857,69.2521,435,1655,0,0,98500.53,-0.075078
1,107.181,339,617,0,0,118657.458,-0.0697258
0.949153,78.4314,398,1971,11.2633,0.0248447,148446.438,-0.0545515
1,71.7875,447,1448,0,0,99484.32,-0.0569636
0.723757,48.0538,456,2145,0,0,48076.536,-0.0644624
1,76.2195,420,2300,0,0,99883.14,-0.0149908
0.880184,59.1716,431,2153,0,0,85448.336,-0.062627
0.604348,35.1124,447,2087,0,0.118182,51236.928,0.244207
1,50.0501,443,2054,2.14216,0.0705882,58632.822,0.010146
0.9,69.979,449,1204,0,0,49447.472,-0.0740378
1,53.4188,477,920,0,0,90785.502,-0.0688555
0.98,93.1099,359,1613,0,0,91158.716,-0.0662072
0.96063,81.4332,465,2508,0,0.0393701,145166.025,-0.109211
1,81.8331,388,1319,0,0,74050.576,-0.140037
0.932292,110.988,362,1844,0,0,89601.516,-0.0257031
1,83.1255,451,1572,0,0,80065.128,-0.166752
0.784615,74.129,222,1086,0,0,79339.026,-0.00805915
1,77.3994,441,2578,0,0,108404.856,-0.131494
0.723577,84.317,225,1248,9.05449,0.193277,75633.075,0.00119008
0.690355,54.5256,471,1343,0,0.0152284,75782.487,-0.0917554
1,96.432,435,1195,0,0,79424.91,-0.135578
1,80.3859,409,820,0,0,114414.069,-0.0607529
1,73.8007,424,1402,0,0,72248.328,-0.0786228
1,72.8863,377,838,11.3365,0.204082,68175.926,-0.134445
1,72.3066,486,1037,0,0,98906.832,0.0960837
1,49.6278,468,1949,0,0,151783.632,0.0207433
0.953191,44.7227,661,2707,0,0.0403587,187516.446,-0.0955395
1,41.1015,930,2511,0,0,199219.02,-0.0217304
0.988235,51.4139,497,2058,0,0.0314465,149641.73,0.0308927
0.733645,47.3037,557,1981,0,0,179065.474,0.0272984
0.857741,39.5883,613,3386,3.39634,0.147186,111317.735,0.0422939
0.860294,59.5593,489,1476,0,0,148496.586,-0.0713149
0.830846,41.4938,505,2549,0,0,81691.325,0.00687408
1,41.0509,601,2391,0,0,160256.049,0.0474724
1,56.0538,483,1804,0,0,92880.9,-0.0285232
0.966851,38.8651,658,2539,0,0,174830.6,-0.141237
0.974359,60.6061,483,1187,0,0,104866.062,-0.037796
1,60.1685,477,2223,0,0,174564.828,-0.18568
0.765,48.8998,569,1804,0,0,184444.764,-0.0296884
0.578755,37.9075,512,2060,10.0971,0.180672,180656.64,-0.0285229
0.897436,50.2513,560,1885,0,0.0904255,108418.8,-0.013872
1,63.2111,471,2146,0,0,142033.347,-0.0848826
1,59.7729,512,1081,0,0,168542.208,-0.0520564
1,51.9751,448,1846,0,0,167977.152,-0.00578386
1,57.7701,818,2321,0,0,204306.134,-0.0261978
0.861111,69.0131,507,1359,0,0,112812.063,-0.136156
0.907801,50.2008,444,1249,0,0,87993.252,0.0393919
0.63388,69.4927,494,1577,0,0,122188.924,0.0473122
0.965686,36.5497,629,3036,3.26087,0.118557,173641.111,-0.0439623
0.88535,55.3097,542,1344,0,0,205685.206,-0.0728779
0.953216,51.6529,605,1972,0,0,148029.585,-0.117532
0.918367,67.1141,584,1915,0,0,197769.848,-0.139146
0.952128,32.9489,457,2675,1.79439,0.0782123,121071.639,0.177231
0.540179,40.833,538,2385,0,0.0223214,171369.14,-0.0130908
0.966667,37.8358,506,2591,0,0.00561798,180095.52,0.0122259
1,76.864,498,1308,0,0,199730.868,-0.0260852
0.97076,44.2478,546,2362,0,0.011976,161255.094,0.0261607
1,62.461,515,1278,0,0,187461.03,-0.0645217
0.958678,49.7018,646,2855,0,0.0909091,148667.21,-0.0453732
1,50.1505,588,1150,0,0,133589.484,0.0193583
0.788235,52.2739,595,1202,0,0.123529,113540.875,-0.0348303
0.96587,67.659,530,2853,0,0,187950.19,-0.0626312
1,80.5802,442,1376,0,0.128378,143089.986,-0.0708214
0.962963,40.7,620,2248,4.98221,0.17033,135301.36,0.0859132
1,71.3267,490,850,0,0,144395.65,-0.0529289
1,81.9672,497,1094,0,0.122951,116013.219,0.000754014
1,58.5823,529,2338,0,0,152167.908,-0.0989846
1,42.8816,611,913,0,0,174264.532,-0.0673402
0.921951,47.4608,586,2777,0,0.0195122,142477.696,-0.144478
1,70.5219,447,1162,0,0,148373.157,-0.135204
0.851351,58.1395,519,3017,0,0,188669.475,-0.151487
0.953917,52.0021,538,2671,0,0,67164.458,-0.0153433
1,52.2739,693,1405,0,0,129527.937,-0.0364349
0.905983,36.846,722,2725,0,0,143688.108,-0.0100094
0.917197,63.9386,486,1358,0,0,91015.65,-0.0930498
0.755459,39.6825,289,2918,6.30569,0.150235,89946.915,0.211607
0.726415,23.9808,470,2764,17.7641,0.236264,125662.49,0.29208
0.521739,24.9875,397,2157,10.4312,0.234177,105337.201,0.259304
0.730612,35.3107,422,2819,7.98155,0.285714,98703.69,0.20579
0.221591,13.6444,371,2598,14.9346,0.190751,103670.014,0.306073
0.349282,11.9119,330,2783,26.3385,0.481481,89794.32,0.239079
0.680203,30.3859,359,2373,20.944,0.289474,98335.126,0.352132
0.616,31.1526,374,2695,14.1373,0.47093,99911.482,0.280172
0.42449,21.6029,352,2872,26.8802,0.508571,68777.632,0.130781
0.114504,9.50119,352,3089,21.6251,0.245,42633.184,0.273925
0.197987,11.5701,366,3144,23.0598,0.331395,103568.484,0.2881
0,7.51541,320,2323,19.9742,0.532895,69421.44,0.385312
0.0355556,6.11284,321,2889,30.1835,0.502825,100602.363,0.235951
0.0736434,8.5317,402,3159,4.87496,0.222689,92640.9,0.339464
0.0824742,8.80747,294,2406,30.9227,0.401361,91526.022,0.223724
0.622407,14.5476,423,2620,16.4885,0.391566,108098.919,0.0491263
0.849741,53.9957,374,2293,13.8247,0.180233,97088.904,-0.00986932
0.463035,22.1926,452,4004,19.8302,0.677249,198693.324,0.288539
0,8.73744,474,5289,35.0161,0.717822,141551.568,0.240167
0.219512,22.2222,454,3349,19.7372,0.524096,208004.64,0.0872924
0.197026,10.2249,336,2664,19.1441,0.440476,95088,0.234022
0.571429,21.9154,508,4678,13.4245,0.472574,211829.396,0.415223
0.123348,8.84486,324,2089,16.7066,0.151724,162381.024,0.16944
0.189781,8.99523,455,3647,25.3359,0.439759,187137.405,0.298366
0,7.29129,476,4116,33.5763,0.682081,154254.94,0.22077
1,49.2126,452,1818,0,0,106316.276,0.0846041
0.601036,26.8673,396,2881,20.1666,0.396226,57254.472,0.058593
1,49.5786,507,1750,0,0.0130719,71462.664,-0.00848593
1,36.5898,360,2401,0,0.19774,96356.52,0.32929
0.955056,57.5705,485,1802,6.3818,0.142857,79374.13,-0.157509
1,50.1756,528,2061,4.07569,0.192513,110283.36,0.0920698
0.720588,31.5756,360,2351,20.2892,0.283784,83635.2,0.164008
0.912195,71.9942,419,1612,4.34243,0.0555556,101028.023,-0.0902555
0.605263,55.8036,330,1947,5.64972,0.201439,56254.77,0.0607481
0.809091,28.8184,384,2635,9.90512,0.23301,84203.52,0.179003
0.875,20.4918,427,1826,3.06681,0.14375,97487.516,0.160061
0.860577,31.8269,492,2712,9.43953,0.306533,98505.288,0.214896
0.734783,22.9568,467,3181,21.6284,0.275132,133093.132,0.0369139
0.846535,44.3656,467,2533,4.18476,0.12973,103001.52,0.0887424
0.351695,11.5794,399,3674,21.5841,0.772727,113294.454,0.284726
0.237443,13.1389,404,2665,11.9325,0.302198,59703.524,0.16538
1,53.9084,429,1284,0,0,77896.962,0.080698
0.3663,9.35716,445,3967,9.85631,0.288973,141152.665,0.126909
1,67.3854,350,1332,0,0,71652.7,-0.00906803
0.589958,12.4938,347,3172,17.5284,0.57732,81998.529,0.283451
0.375,12.3016,384,2821,11.6625,0.317708,106403.328,0.357163
1,40.833,421,2397,0,0.0572917,77849.215,0.286594
1,68.5401,360,1445,0,0,71046.36,0.0163757
1,40.9333,472,2361,0,0,78657.384,0.0908387
1,61.1247,393,1141,0,0,78666.81,0.176797
0.414634,20.3583,366,3925,29.8854,0.447917,95220.024,0.0210571
1,41.4422,416,1834,0,0.0188679,64410.528,0.131298
0.913793,47.1254,403,2287,8.39528,0.228395,78012.337,0.176225
0.90367,62.2665,361,5581,11.1987,0.305085,144395.307,-0.156203
1,99.6016,348,973,0,0,100268.892,-0.0978599
1,60.8273,378,1447,0,0,102134.466,0.0136347
1,37.1747,529,2542,5.50747,0.156118,69045.08,0.0207478
0.905797,54.2594,399,1575,4.31746,0.174242,84550.095,0.0278552
1,34.4471,399,2550,0,0.0837989,90891.801,0.327789
1,49.8008,352,2215,2.1219,0.12766,32032.6336,0.0755116
1,52.0291,406,1825,0,0,103313.196,0.0789793
1,65.189,369,1334,0,0,86306.517,0.0119746
1,56.4334,412,1644,0,0,52964.248,-0.0639076
1,54.4662,534,2419,0,0,82728.882,-0.037737
0.882716,45.5789,401,1833,4.47354,0.13245,87973.786,0.119218
1,60.6428,486,2198,1.91083,0.0291667,140895.288,-0.0510662
0.628866,25.5558,467,2585,14.0812,0.384615,118693.654,0.150682
1,49.7018,504,1916,3.23591,0.0931677,81434.808,0.00799933
1,41.2371,473,1168,0,0,90309.89,0.198143
0.710317,19.5389,922,5073,11.7879,0.543379,405732.554,0.0902476
1,55.0358,547,3120,4.29487,0.133028,72856.024,-0.00282797
0.606557,26.096,547,2796,10.5866,0.4,155054.808,0.154628
0.348548,23.7361,482,3221,10.9283,0.26776,138604.884,0.0918122
0.665289,22.8728,616,3723,18.8558,0.358974,195528.256,-0.036276
1,54.5852,538,2941,14.8589,0.206897,168064.206,-0.113755
0.589744,14.941,585,2022,0,0,104008.905,0.074845
0.85,35.7015,569,1723,12.7684,0.201439,141660.516,-0.147616
0.44382,11.5141,498,1816,17.0154,0.669065,195755.832,0.215859
1,48.9476,533,2445,0,0,194913.303,-0.11876
0.839196,29.8954,617,2793,7.37558,0.287293,204155.428,0.0881576
1,31.3381,990,3590,0,0,297356.4,-0.0637998
0.837209,23.3645,625,3834,6.41628,0.316239,245341.875,-0.117369
0.571429,20.4082,378,2916,23.011,0.575758,157952.592,-0.0536321
1,45.8926,447,2142,0,0,102194.034,0.0626645
1,27.0783,854,2904,3.75344,0.244898,189857.864,0.0966263
1,77.5795,247,1266,0,0,53107.47,-0.00888649
0.576803,14.6886,507,4968,9.9839,0.477273,94617.861,0.22279
0.738693,28.5063,471,2330,5.66524,0.147727,59045.502,0.180961
0.813869,15.9413,604,4205,14.4828,0.483607,93284.176,0.294568
0.369099,32.6264,314,2575,21.9029,0.454545,92463.58,0.133113
0.907767,74.9625,323,2568,8.52804,0.352941,93386.083,0.120664
0.766839,40.3226,296,1523,14.5765,0.245283,95047.672,0.0683951
0.95671,34.118,421,2916,7.81893,0.144796,102744.629,0.0609686
0.900498,36.9822,470,2484,8.89694,0.166667,88815.9,0.0313378
0.312253,17.0736,380,3046,10.6697,0.409091,92772.06,0.29809
0.688259,16.4204,610,4371,7.96156,0.487069,125309.86,0.262538
0.184783,16.1316,310,2459,7.93005,0.30814,93131.13,0.303916
0.443396,18.6916,226,978,0,0.0526316,84391.564,0.224457
0.300676,13.6147,338,3214,19.3528,0.293333,80655.926,0.180506
0.659574,40.5351,354,2148,11.6853,0.216561,108378.162,0.170006
0.778846,28.885,349,2667,13.5733,0.175141,101944.645,0.273765
0.659498,18.8715,489,4669,19.94,0.569565,108572.181,0.253316
0.662921,21.7581,347,2219,18.2515,0.331081,106562.659,0.229396
0.674757,25.5102,337,2625,14.0952,0.210227,100880.95,0.252059
0.492147,12.5707,431,8222,23.1817,0.621875,96464.696,0.274447
0.16,8.54044,333,2388,28.1826,0.698529,73622.637,0.225222
0.78534,38.3877,383,2649,13.0993,0.206061,94365.455,0.199047
0.321799,12.9735,305,3781,18.7252,0.429864,94493.575,0.340927
0.703226,26.4271,335,1700,8.41176,0.28169,67384.58,0.0628568
0.607595,29.0698,365,1819,15.0082,0.328571,57294.05,0.0767951
0.319444,15.5763,403,3827,11.0008,0.484848,72075.744,0.319005
1,42.0521,447,3101,0,0,101180.685,-0.0482359
0.401515,17.3883,342,4173,13.3237,0.397321,87255.828,0.389197
0.808889,20.4165,373,2685,3.83613,0.30102,100077.019,0.362854
0.78869,17.5039,795,5319,11.3179,0.444828,186576.96,0.0643774
1,35.7782,472,2866,3.21005,0.15873,203429.168,0.0892904
1,17.8891,1186,6399,0.640725,0.0605096,297046.746,-0.00276595
1,32.7654,585,3149,3.49317,0.125541,221516.1,0.112852
1,38.5356,469,2224,3.23741,0.0722892,124421.01,0.0339501
0.651786,16.8947,510,3579,9.91897,0.446078,191756.94,0.199867
0.641667,21.6076,512,4708,11.746,0.388646,191511.552,0.398277
1,43.573,495,1797,0,0.0350877,171243.765,0.027326
1,31.0752,605,4405,0,0.0277778,209037.18,0.191754
0.683036,26.9906,494,3105,12.7214,0.263158,179786.854,0.124211
0.924883,30.9023,498,3124,0,0.0240385,117509.076,0.374617
0.914894,24.4439,424,2216,0,0.0163934,131673.2,0.207521
0.0986547,16.3079,412,3015,13.0348,0.347826,104414.808,0.252933
0.0982143,9.48587,433,3438,3.57766,0.165829,77818.327,0.395325
0.239286,10.0929,409,3875,11.2774,0.417722,80696.927,0.419262
0.21875,16.5153,390,3037,16.76,0.254717,83249.4,0.18399
0,6.60982,347,2627,16.7111,0.583333,106085.187,0.362917
0,4.21408,365,2934,27.1302,0.624242,109287.57,0.319931
0.360324,20.6911,340,3245,20.339,0.432292,82296.32,0.279194
0.460674,29.3513,341,2024,4.05138,0.120805,83148.758,0.245104
0.357466,25.0627,371,2841,12.6364,0.402062,89451.068,0.188747
0.287037,10.8061,388,2524,10.935,0.426136,103672.824,0.220226
0.0866667,9.58222,424,3538,13.5387,0.246032,102186.968,0.241338
0.0510949,7.65697,489,3585,18.3821,0.453659,177403.332,0.0651209
0.0258621,6.33955,444,3907,0,0,78490.764,0.411475
0.216535,9.74659,530,4458,23.6205,0.742718,174565.57,0.17017
0.632287,19.6155,464,3490,24.4413,0.516484,101328.32,0.198676
0.55794,12.1714,425,3028,1.38705,0.0424528,98028.375,0.249854
0.219931,8.54847,472,2996,19.9266,0.428571,136313.128,0.0953532
0.581301,33.2005,385,3265,13.8438,0.493213,103099.92,0.0846643
1,83.2639,420,1288,0,0,86371.74,-0.0647195
1,80,285,2389,0,0.0981308,52731.27,0.333914
1,75.358,419,759,0,0,92135.167,-0.0350754
1,85.6898,309,1770,0,0,77512.341,-0.0912055
1,71.9942,269,823,0,0,74738.422,-0.0324544
0.926554,72.9927,396,1676,4.8926,0.0559006,68415.336,-0.077949
1,68.306,399,1234,0,0,122603.124,0.0456135
1,54.7345,447,1459,0,0.0340136,80297.292,0.0370665
1,44.5434,463,1323,0,0,87515.334,-0.16302
0.969231,75.5858,405,2128,4.18233,0.0701754,70581.375,0.0434443
1,63.5728,402,1464,0,0,76975.362,-0.0602237
1,55.1876,488,1913,0,0,146367.792,-0.022355
1,58.5138,385,1389,0,0,79912.14,-0.0775256
0.786667,52.7704,332,1512,7.27513,0.238806,88670.228,0.173239
0.740331,51.3084,313,1418,3.24401,0.147436,88387.444,0.179051
1,48.3793,473,2542,0,0,163823.077,-0.0681535
0.863636,41.6146,458,2161,2.03609,0.0797546,136782.616,0.14509
0.836257,49.8753,331,1915,0,0.11875,93796.794,0.341127
0.739496,28.9101,376,2472,15.7362,0.392473,65731.568,0.0839933
0.822086,39.4789,402,1963,2.24147,0.126582,73174.05,0.199499
1,49.2368,558,2069,0,0,136860.102,0.0636082
1,71.3267,449,930,0,0,94311.103,-0.0390253
0.716346,29.4031,417,3030,25.3795,0.679245,122349.885,0.0504737
0.826531,96.9932,181,797,0,0,53715.732,-0.0174312
1,35.4359,341,2842,8.09289,0.1875,93778.751,0.289404
1,78.6782,379,2092,0,0,79745.011,0.00761726
0.696682,29.7796,392,2676,0,0.15847,70057.848,0.309546
1,41.3907,389,1388,0,0.14966,100517.6,0.213491
1,65.1466,456,1464,0,0.00675676,140333.544,0.0466084
0.945055,40.0802,532,2212,0,0.0168539,129460.604,0.122423
0.896,33.5233,486,3197,14.8264,0.311828,140572.584,-0.0137537
0.886364,27.1444,562,3260,2.60736,0.0995261,186734.054,0.221817
1,53.9665,481,1966,0,0,80902.757,0.083685
0.852174,66.7111,277,1035,0,0.233645,81499.771,0.0898158
1,68.918,324,1328,0,0,94129.776,-0.0107125
0.944444,52.6593,461,2012,0,0,89003.887,0.139546
1,55.1876,400,1856,0,0,98350,-0.0183609
0.668,36.6435,413,3015,5.2073,0.197581,93295.048,0.189183
1,33.2557,409,2281,4.86629,0.101124,117746.192,0.101952
0.801282,45.9982,350,1962,0,0.0592105,82049.45,0.0859683
1,75.0188,380,2094,0,0,106024.56,-0.0506842
1,67.2495,412,1748,0,0,103283.868,0.105397
1,45.5166,493,2223,0,0,75357.515,-0.00455305
0.59901,30.0481,400,2334,7.92631,0.24183,185706.8,-0.0100613
0.597087,36.3769,437,2782,13.6952,0.303867,84801.161,0.272754
1,75.8725,324,895,0,0,90218.124,-0.113368
1,31.4169,561,3034,0,0,135457.377,0.0977288
0.886905,29.1886,424,2148,5.02793,0.208054,160467.888,0.0855782
0.780374,28.7604,419,2731,12.8524,0.35503,183486.804,0.0974182
1,50.0751,383,2175,0,0,84337.749,-0.104339
1,50.4286,460,1235,0,0,57032.18,0.152419
1,69.4444,490,1746,0,0,55215.65,0.00797194
1,52.8541,484,1175,0,0,140656.692,0.0332136
1,42.6803,509,2418,0,0,147181.422,0.107753
1,54.407,513,2305,0,0,178182.855,-0.0856873
1,53.1632,567,1806,0,0.0105263,166003.425,-0.0247113
0.545113,18.9,502,3691,20.0759,0.281106,116270.228,0.146804
1,36.8053,546,3312,5.01208,0.197248,181929.384,0.137783
1,37.8501,533,2078,0,0.0340909,126176.024,0.113608
1,64.6412,503,1273,0,0.030303,155387.766,0.0460451
1,47.4158,469,2157,1.94715,0.0883978,148984.416,-0.00895229
1,60.8273,489,3626,10.4799,0.168627,179237.082,-0.0319353
1,48.2859,451,1534,0,0.0719424,126901.478,-0.0538129
1,39.6511,411,2258,0,0.167665,150251.325,0.138593
0.761111,38.5505,562,2666,11.8905,0.23125,155827.426,-0.0355236
1,58.4795,448,2644,7.52648,0.189189,156236.416,0.00746959
1,32.4992,577,2879,0,0.369369,144820.653,0.274529
0.953917,39.8565,503,2916,9.19067,0.283333,124054.387,0.24784
0.832487,39.9042,617,2886,0,0.0108108,200838.436,-0.00779407
0.951923,39.8883,542,2106,3.94112,0.0974359,156773.5,0.0814165
1,47.6644,445,2305,6.24729,0.0679012,127249.085,0.0429893
1,68.306,376,1733,6.7513,0.0510949,128921,-0.0698259
1,38.5802,657,2686,0,0,152946.315,0.01958
1,58.8582,538,1881,0,0,143449.63,0.018233
0.959641,29.1545,793,3638,2.11655,0.153153,164455.512,0.152453
1,44.5831,501,2488,0,0,155490.861,-0.0727929
1,35.4736,499,2546,2.51375,0.129032,156163.547,0.117472
1,53.2481,479,1768,0,0,203091.21,0.0850043
0.903553,42.2654,449,1897,9.5941,0.152439,154550.739,0.0135717
0.854369,50.4032,573,2697,2.74379,0.128205,190995.225,-0.039833
0.952128,72.6216,485,1617,0,0,164475.625,-0.00268974
1,26.2743,543,2725,0,0.350785,128523.213,0.205652
0.978022,41.0846,452,2619,0,0,137709.032,0.153109
1,53.5045,472,2191,0,0,98171.28,0.0618104
1,50.7872,509,2011,0,0,91353.284,-0.0641005
1,48.8759,573,2668,0,0,115689.273,-0.131348
1,37.1885,532,2659,1.88041,0.0808081,109037.124,0.124702
1,37.2717,610,2706,0,0,151372.11,0.252386
1,32.9815,556,3006,0,0,137404.28,0.247597
0.939024,143.678,309,978,8.48671,0.0816327,80069.625,-0.0869734
0.186916,8.31601,253,1001,0,0,131792.001,0.338957
0.543478,12.8271,451,2701,14.217,0.347561,77495.33,0.321039
0.526882,19.2827,441,2380,8.86555,0.256098,77115.906,0.186132
0.127551,4.60214,388,2924,22.777,0.490683,99980.228,0.178837
0.391509,13.8793,436,3142,8.81604,0.325,74382.908,0.371823
0,4.06636,357,3403,30.385,0.647799,97334.265,0.298379
0.338912,5.72935,470,3688,17.0824,0.447236,194223.27,0.291323
0.636364,23.1965,351,1584,18.75,0.375,86835.645,0.106245
0.388,11.0497,519,4575,15.7596,0.552419,185900.61,0.289844
0.611111,12.7437,475,3999,6.12653,0.296137,83383.4,0.207886
0.253456,7.29235,445,3387,19.3977,0.741573,119341.435,0.288993
0.52973,29.7619,360,2317,21.8817,0.426667,84236.4,0.0641833
0.182222,5.12111,316,3445,24.0348,0.658824,74204.068,0.349554
0.145985,9.98004,487,3977,18.6824,0.453704,186109.485,0.303457
0.51269,16.6168,414,3191,26.4181,0.434783,110075.148,0.194309
0.0056338,5.98337,450,3567,23.6053,0.526042,194848.2,0.327155
0.780992,33.1126,424,3036,11.4625,0.222749,101768.48,0.20196
0.42029,27.4801,469,3340,14.9102,0.405263,108283.189,0.256706
1,66.9344,403,1499,0,0,89422.879,0.0477696
0.607843,30.5623,448,3011,3.48721,0.251046,131959.296,0.246488
0.614035,20.9644,474,2707,8.60731,0.15736,73379.466,0.140044
0.875,40.6835,522,2464,0,0.0555556,54865.332,0.025009
0.946809,53.1067,441,1702,5.11163,0.0862069,95080.041,0.0108267
1,104.058,332,1022,0,0,83923.956,-0.158445
0.713592,38.9105,335,2028,4.5858,0.155914,87682.23,0.17047
0.864253,67.5676,454,2158,7.83133,0.184466,105530.938,-0.0651195
0.928571,48.1464,480,2758,4.16969,0.135135,76525.44,0.0729329
0.656126,28.8184,513,3397,9.00795,0.39899,90989.271,0.190804
0.702128,24.5399,394,2284,2.75832,0.303371,94707.75,0.155676
0.901639,36.036,420,2353,17.4671,0.402439,94452.54,0.0728802
0.433962,18.5219,429,3100,9.54839,0.135135,67662.738,0.311281
0.706107,37.7074,466,3029,7.49422,0.0691244,115115.98,0.248096
0.896175,33.4672,380,2029,6.16067,0.196319,156580.14,0.185352
0.73913,32.5203,370,3074,21.7632,0.290503,99175.91,0.0204504
0.882353,28.9017,487,2641,0,0,69753.01,-0.00674227
0.910615,37.7216,426,1804,0,0.103448,99291.654,0.0818665
0.280952,26.8817,359,2243,13.1074,0.244444,80061.667,0.237712
0.787356,39.4166,440,2441,0,0.0409357,107000.08,0.241471
